Year,County,Region,Stage,Type,Count
2013,Guadalupe,8-San Antonio,Investigation,GRO/RTC,3
2013,Guadalupe,8-San Antonio,Investigation,Non-Relative Foster Home,14
2013,Guadalupe,8-San Antonio,Investigation,Other,6
2013,Guadalupe,8-San Antonio,Family Preservation,Emergency Shelter,5
2013,Guadalupe,8-San Antonio,Family Preservation,Family/Kinship Foster Home,10
2013,Hale,1-Lubbock,Investigation,Emergency Shelter,4
2013,Hale,1-Lubbock,Investigation,Family/Kinship Foster Home,6
2013,Hale,1-Lubbock,Investigation,Non-Relative Foster Home,8
2013,Hale,1-Lubbock,Investigation,Other,6
2013,Hale,1-Lubbock,Family Preservation,Emergency Shelter,8
2013,Hale,1-Lubbock,Family Preservation,Non-Relative Foster Home,4
2013,Hall,1-Lubbock,Investigation,Emergency Shelter,1
2013,Hall,1-Lubbock,Investigation,Non-Relative Foster Home,1
2013,Hall,1-Lubbock,Investigation,Other,3
2013,Hall,1-Lubbock,Family Preservation,Family/Kinship Foster Home,2
2013,Hamilton,7-Austin,Investigation,Family/Kinship Foster Home,1
2013,Hamilton,7-Austin,Investigation,Non-Relative Foster Home,4
2013,Hamilton,7-Austin,Investigation,Other,2
2013,Hansford,1-Lubbock,Investigation,Other,1
2013,Hansford,1-Lubbock,Family Preservation,Non-Relative Foster Home,2
2013,Hardeman,2-Abilene,Investigation,Non-Relative Foster Home,2
2013,Hardeman,2-Abilene,Family Preservation,Other,3
2013,Hardin,5-Beaumont,Investigation,Emergency Shelter,3
2013,Hardin,5-Beaumont,Investigation,Non-Relative Foster Home,3
2013,Hardin,5-Beaumont,Investigation,GRO/RTC,1
2013,Hardin,5-Beaumont,Family Preservation,Family/Kinship Foster Home,8
2013,Hardin,5-Beaumont,Family Preservation,Non-Relative Foster Home,2
2013,Harris,6-Houston,Investigation,Emergency Shelter,61
2013,Harris,6-Houston,Investigation,Family/Kinship Foster Home,570
2013,Harris,6-Houston,Investigation,GRO/RTC,4
2013,Harris,6-Houston,Investigation,Non-Relative Foster Home,638
2013,Harris,6-Houston,Investigation,Other,261
2013,Harris,6-Houston,Investigation,GRO/RTC,6
2013,Harris,6-Houston,Family Preservation,Emergency Shelter,7
2013,Harris,6-Houston,Family Preservation,Family/Kinship Foster Home,233
2013,Harris,6-Houston,Family Preservation,GRO/RTC,5
2013,Harris,6-Houston,Family Preservation,Non-Relative Foster Home,156
2013,Harris,6-Houston,Family Preservation,Other,41
2013,Harrison,4-Tyler,Investigation,Emergency Shelter,4
2013,Harrison,4-Tyler,Investigation,Family/Kinship Foster Home,15
2013,Harrison,4-Tyler,Investigation,GRO/RTC,2
2013,Harrison,4-Tyler,Investigation,Non-Relative Foster Home,17
2013,Harrison,4-Tyler,Investigation,Other,13
2013,Harrison,4-Tyler,Family Preservation,Family/Kinship Foster Home,5
2013,Harrison,4-Tyler,Family Preservation,Non-Relative Foster Home,4
2013,Haskell,2-Abilene,Investigation,Non-Relative Foster Home,1
2013,Haskell,2-Abilene,Investigation,Other,1
2013,Haskell,2-Abilene,Family Preservation,Non-Relative Foster Home,3
2013,Hays,7-Austin,Investigation,Emergency Shelter,4
2013,Hays,7-Austin,Investigation,Family/Kinship Foster Home,25
2013,Hays,7-Austin,Investigation,GRO/RTC,1
2013,Hays,7-Austin,Investigation,Non-Relative Foster Home,26
2013,Hays,7-Austin,Investigation,Other,3
2013,Hays,7-Austin,Family Preservation,Family/Kinship Foster Home,8
2013,Hays,7-Austin,Family Preservation,Non-Relative Foster Home,2
2013,Hemphill,1-Lubbock,Investigation,Non-Relative Foster Home,3
2013,Hemphill,1-Lubbock,Investigation,Other,1
2013,Hemphill,1-Lubbock,Family Preservation,Non-Relative Foster Home,2
2013,Henderson,4-Tyler,Investigation,Emergency Shelter,7
2013,Henderson,4-Tyler,Investigation,Family/Kinship Foster Home,24
2013,Henderson,4-Tyler,Investigation,GRO/RTC,1
2013,Henderson,4-Tyler,Investigation,Non-Relative Foster Home,27
2013,Henderson,4-Tyler,Investigation,Other,8
2013,Henderson,4-Tyler,Investigation,GRO/RTC,2
2013,Henderson,4-Tyler,Family Preservation,Emergency Shelter,2
2013,Henderson,4-Tyler,Family Preservation,Family/Kinship Foster Home,9
2013,Henderson,4-Tyler,Family Preservation,Non-Relative Foster Home,6
2013,Hidalgo,11-Edinburg,Investigation,Emergency Shelter,30
2013,Hidalgo,11-Edinburg,Investigation,Family/Kinship Foster Home,19
2013,Hidalgo,11-Edinburg,Investigation,GRO/RTC,8
2013,Hidalgo,11-Edinburg,Investigation,Non-Relative Foster Home,139
2013,Hidalgo,11-Edinburg,Investigation,Other,67
2013,Hidalgo,11-Edinburg,Family Preservation,Emergency Shelter,25
2013,Hidalgo,11-Edinburg,Family Preservation,Family/Kinship Foster Home,48
2013,Hidalgo,11-Edinburg,Family Preservation,GRO/RTC,6
2013,Hidalgo,11-Edinburg,Family Preservation,Non-Relative Foster Home,110
2013,Hidalgo,11-Edinburg,Family Preservation,Other,60
2013,Hill,7-Austin,Investigation,Emergency Shelter,4
2013,Hill,7-Austin,Investigation,Family/Kinship Foster Home,10
2013,Hill,7-Austin,Investigation,Non-Relative Foster Home,5
2013,Hill,7-Austin,Investigation,Other,2
2013,Hill,7-Austin,Family Preservation,Other,1
2013,Hockley,1-Lubbock,Investigation,Emergency Shelter,2
2013,Hockley,1-Lubbock,Investigation,Family/Kinship Foster Home,15
2013,Hockley,1-Lubbock,Investigation,GRO/RTC,6
2013,Hockley,1-Lubbock,Investigation,Non-Relative Foster Home,10
2013,Hockley,1-Lubbock,Investigation,Other,5
2013,Hockley,1-Lubbock,Family Preservation,Emergency Shelter,1
2013,Hockley,1-Lubbock,Family Preservation,Family/Kinship Foster Home,1
2013,Hockley,1-Lubbock,Family Preservation,Non-Relative Foster Home,1
2013,Hockley,1-Lubbock,Family Preservation,Other,2
2013,Hood,3-Arlington,Investigation,Emergency Shelter,2
2013,Hood,3-Arlington,Investigation,Family/Kinship Foster Home,2
2013,Hood,3-Arlington,Investigation,GRO/RTC,6
2013,Hood,3-Arlington,Investigation,Non-Relative Foster Home,25
2013,Hood,3-Arlington,Investigation,Other,6
2013,Hood,3-Arlington,Family Preservation,Family/Kinship Foster Home,10
2013,Hood,3-Arlington,Family Preservation,Non-Relative Foster Home,2
2013,Hopkins,4-Tyler,Investigation,Emergency Shelter,2
2013,Hopkins,4-Tyler,Investigation,Family/Kinship Foster Home,4
2013,Hopkins,4-Tyler,Investigation,GRO/RTC,1
2013,Hopkins,4-Tyler,Investigation,Non-Relative Foster Home,7
2013,Hopkins,4-Tyler,Investigation,Other,3
2013,Hopkins,4-Tyler,Family Preservation,Family/Kinship Foster Home,7
2013,Hopkins,4-Tyler,Family Preservation,Other,2
2013,Houston,5-Beaumont,Investigation,Emergency Shelter,4
2013,Houston,5-Beaumont,Investigation,Family/Kinship Foster Home,2
2013,Houston,5-Beaumont,Investigation,Non-Relative Foster Home,9
2013,Houston,5-Beaumont,Investigation,Other,5
2013,Howard,9-Midland,Investigation,Emergency Shelter,18
2013,Howard,9-Midland,Investigation,Family/Kinship Foster Home,26
2013,Howard,9-Midland,Investigation,Non-Relative Foster Home,6
2013,Howard,9-Midland,Investigation,Other,10
2013,Howard,9-Midland,Family Preservation,Emergency Shelter,2
2013,Howard,9-Midland,Family Preservation,Family/Kinship Foster Home,21
2013,Howard,9-Midland,Family Preservation,Non-Relative Foster Home,4
2013,Hunt,3-Arlington,Investigation,Emergency Shelter,8
2013,Hunt,3-Arlington,Investigation,Family/Kinship Foster Home,11
2013,Hunt,3-Arlington,Investigation,Non-Relative Foster Home,43
2013,Hunt,3-Arlington,Investigation,Other,28
2013,Hunt,3-Arlington,Family Preservation,Non-Relative Foster Home,11
2013,Hunt,3-Arlington,Family Preservation,Other,3
2013,Hutchinson,1-Lubbock,Investigation,Non-Relative Foster Home,6
2013,Hutchinson,1-Lubbock,Family Preservation,Family/Kinship Foster Home,3
2013,Hutchinson,1-Lubbock,Family Preservation,Non-Relative Foster Home,1
2013,Hutchinson,1-Lubbock,Family Preservation,Other,1
2013,Jack,2-Abilene,Investigation,Family/Kinship Foster Home,7
2013,Jack,2-Abilene,Investigation,Non-Relative Foster Home,1
2013,Jack,2-Abilene,Investigation,Other,1
2013,Jackson,8-San Antonio,Investigation,Family/Kinship Foster Home,3
2013,Jackson,8-San Antonio,Investigation,Non-Relative Foster Home,1
2013,Jackson,8-San Antonio,Family Preservation,Family/Kinship Foster Home,2
2013,Jackson,8-San Antonio,Family Preservation,Non-Relative Foster Home,1
2013,Jackson,8-San Antonio,Family Preservation,Other,3
2013,Jasper,5-Beaumont,Investigation,Emergency Shelter,1
2013,Jasper,5-Beaumont,Investigation,Family/Kinship Foster Home,1
2013,Jasper,5-Beaumont,Investigation,Non-Relative Foster Home,9
2013,Jasper,5-Beaumont,Investigation,Other,1
2013,Jasper,5-Beaumont,Family Preservation,Emergency Shelter,1
2013,Jasper,5-Beaumont,Family Preservation,Family/Kinship Foster Home,5
2013,Jasper,5-Beaumont,Family Preservation,Non-Relative Foster Home,3
2013,Jefferson,5-Beaumont,Investigation,Emergency Shelter,8
2013,Jefferson,5-Beaumont,Investigation,Family/Kinship Foster Home,8
2013,Jefferson,5-Beaumont,Investigation,GRO/RTC,1
2013,Jefferson,5-Beaumont,Investigation,Non-Relative Foster Home,87
2013,Jefferson,5-Beaumont,Investigation,Other,17
2013,Jefferson,5-Beaumont,Family Preservation,Emergency Shelter,3
2013,Jefferson,5-Beaumont,Family Preservation,Family/Kinship Foster Home,6
2013,Jefferson,5-Beaumont,Family Preservation,Non-Relative Foster Home,14
2013,Jefferson,5-Beaumont,Family Preservation,Other,2
2013,Jim Hogg,11-Edinburg,Investigation,Non-Relative Foster Home,1
2013,Jim Hogg,11-Edinburg,Investigation,Other,3
2013,Jim Hogg,11-Edinburg,Family Preservation,Emergency Shelter,1
2013,Jim Hogg,11-Edinburg,Family Preservation,Non-Relative Foster Home,1
2013,Jim Hogg,11-Edinburg,Family Preservation,Other,3
2013,Jim Wells,11-Edinburg,Investigation,Emergency Shelter,5
2013,Jim Wells,11-Edinburg,Investigation,Family/Kinship Foster Home,4
2013,Jim Wells,11-Edinburg,Investigation,Non-Relative Foster Home,16
2013,Jim Wells,11-Edinburg,Investigation,Other,9
2013,Jim Wells,11-Edinburg,Family Preservation,Family/Kinship Foster Home,2
2013,Jim Wells,11-Edinburg,Family Preservation,Non-Relative Foster Home,1
2013,Johnson,3-Arlington,Investigation,Emergency Shelter,7
2013,Johnson,3-Arlington,Investigation,Family/Kinship Foster Home,5
2013,Johnson,3-Arlington,Investigation,Non-Relative Foster Home,58
2013,Johnson,3-Arlington,Investigation,Other,30
2013,Johnson,3-Arlington,Family Preservation,Emergency Shelter,4
2013,Johnson,3-Arlington,Family Preservation,Family/Kinship Foster Home,6
2013,Johnson,3-Arlington,Family Preservation,Non-Relative Foster Home,8
2013,Johnson,3-Arlington,Family Preservation,Other,6
2013,Jones,2-Abilene,Investigation,Emergency Shelter,6
2013,Jones,2-Abilene,Investigation,Other,3
2013,Jones,2-Abilene,Family Preservation,Family/Kinship Foster Home,4
2013,Jones,2-Abilene,Family Preservation,Non-Relative Foster Home,2
2013,Jones,2-Abilene,Family Preservation,Other,1
2013,Karnes,8-San Antonio,Investigation,Emergency Shelter,1
2013,Karnes,8-San Antonio,Investigation,Family/Kinship Foster Home,2
2013,Karnes,8-San Antonio,Investigation,Non-Relative Foster Home,2
2013,Karnes,8-San Antonio,Family Preservation,Family/Kinship Foster Home,15
2013,Karnes,8-San Antonio,Family Preservation,Non-Relative Foster Home,2
2013,Karnes,8-San Antonio,Family Preservation,Other,1
2013,Kaufman,3-Arlington,Investigation,Emergency Shelter,3
2013,Kaufman,3-Arlington,Investigation,Family/Kinship Foster Home,10
2013,Kaufman,3-Arlington,Investigation,Non-Relative Foster Home,24
2013,Kaufman,3-Arlington,Investigation,Other,8
2013,Kaufman,3-Arlington,Investigation,GRO/RTC,2
2013,Kaufman,3-Arlington,Family Preservation,Family/Kinship Foster Home,7
2013,Kaufman,3-Arlington,Family Preservation,Non-Relative Foster Home,1
2013,Kaufman,3-Arlington,Family Preservation,Other,1
2013,Kendall,8-San Antonio,Investigation,Family/Kinship Foster Home,1
2013,Kendall,8-San Antonio,Investigation,Non-Relative Foster Home,5
2013,Kendall,8-San Antonio,Investigation,Other,2
2013,Kendall,8-San Antonio,Family Preservation,Family/Kinship Foster Home,1
2013,Kerr,8-San Antonio,Investigation,Emergency Shelter,6
2013,Kerr,8-San Antonio,Investigation,Family/Kinship Foster Home,10
2013,Kerr,8-San Antonio,Investigation,Non-Relative Foster Home,15
2013,Kerr,8-San Antonio,Investigation,Other,5
2013,Kerr,8-San Antonio,Family Preservation,Emergency Shelter,4
2013,Kerr,8-San Antonio,Family Preservation,Family/Kinship Foster Home,13
2013,Kerr,8-San Antonio,Family Preservation,Non-Relative Foster Home,4
2013,Kimble,9-Midland,Investigation,Non-Relative Foster Home,6
2013,Kimble,9-Midland,Family Preservation,Family/Kinship Foster Home,3
2013,Kimble,9-Midland,Family Preservation,Non-Relative Foster Home,2
2013,Kleberg,11-Edinburg,Investigation,Family/Kinship Foster Home,1
2013,Kleberg,11-Edinburg,Investigation,Non-Relative Foster Home,4
2013,Kleberg,11-Edinburg,Investigation,Other,3
2013,Lamar,4-Tyler,Investigation,Emergency Shelter,4
2013,Lamar,4-Tyler,Investigation,Family/Kinship Foster Home,11
2013,Lamar,4-Tyler,Investigation,GRO/RTC,2
2013,Lamar,4-Tyler,Investigation,Non-Relative Foster Home,19
2013,Lamar,4-Tyler,Investigation,Other,2
2013,Lamar,4-Tyler,Family Preservation,Emergency Shelter,1
2013,Lamar,4-Tyler,Family Preservation,Family/Kinship Foster Home,10
2013,Lamar,4-Tyler,Family Preservation,Non-Relative Foster Home,4
2013,Lamar,4-Tyler,Family Preservation,Other,3
2013,Lamb,1-Lubbock,Investigation,Emergency Shelter,2
2013,Lamb,1-Lubbock,Investigation,Family/Kinship Foster Home,2
2013,Lamb,1-Lubbock,Investigation,Non-Relative Foster Home,3
2013,Lamb,1-Lubbock,Family Preservation,Family/Kinship Foster Home,6
2013,Lampasas,7-Austin,Investigation,Emergency Shelter,1
2013,Lampasas,7-Austin,Investigation,Family/Kinship Foster Home,19
2013,Lampasas,7-Austin,Investigation,Non-Relative Foster Home,2
2013,Lampasas,7-Austin,Investigation,Other,1
2013,Lampasas,7-Austin,Family Preservation,Family/Kinship Foster Home,4
2013,La Salle,8-San Antonio,Investigation,Family/Kinship Foster Home,2
2013,La Salle,8-San Antonio,Investigation,Non-Relative Foster Home,5
2013,La Salle,8-San Antonio,Investigation,Other,1
2013,Lavaca,8-San Antonio,Investigation,Family/Kinship Foster Home,1
2013,Lavaca,8-San Antonio,Investigation,GRO/RTC,10
2013,Lavaca,8-San Antonio,Investigation,Non-Relative Foster Home,3
2013,Lavaca,8-San Antonio,Investigation,Other,1
2013,Lavaca,8-San Antonio,Investigation,GRO/RTC,2
2013,Lavaca,8-San Antonio,Family Preservation,GRO/RTC,2
2013,Lavaca,8-San Antonio,Family Preservation,Other,1
2013,Lee,7-Austin,Investigation,Family/Kinship Foster Home,13
2013,Lee,7-Austin,Investigation,Other,6
2013,Lee,7-Austin,Family Preservation,Family/Kinship Foster Home,3
2013,Lee,7-Austin,Family Preservation,Non-Relative Foster Home,1
2013,Leon,7-Austin,Investigation,Family/Kinship Foster Home,7
2013,Leon,7-Austin,Investigation,Non-Relative Foster Home,3
2013,Leon,7-Austin,Investigation,Other,1
2013,Leon,7-Austin,Family Preservation,Family/Kinship Foster Home,2
2013,Liberty,6-Houston,Investigation,Emergency Shelter,8
2013,Liberty,6-Houston,Investigation,Family/Kinship Foster Home,71
2013,Liberty,6-Houston,Investigation,GRO/RTC,6
2013,Liberty,6-Houston,Investigation,Non-Relative Foster Home,20
2013,Liberty,6-Houston,Investigation,Other,6
2013,Liberty,6-Houston,Family Preservation,Family/Kinship Foster Home,10
2013,Liberty,6-Houston,Family Preservation,Non-Relative Foster Home,3
2013,Limestone,7-Austin,Investigation,Family/Kinship Foster Home,5
2013,Limestone,7-Austin,Investigation,Non-Relative Foster Home,1
2013,Limestone,7-Austin,Investigation,Other,1
2013,Limestone,7-Austin,Family Preservation,Non-Relative Foster Home,1
2013,Lipscomb,1-Lubbock,Investigation,Non-Relative Foster Home,1
2013,Live Oak,11-Edinburg,Investigation,Emergency Shelter,1
2013,Live Oak,11-Edinburg,Investigation,Family/Kinship Foster Home,8
2013,Live Oak,11-Edinburg,Investigation,Non-Relative Foster Home,1
2013,Live Oak,11-Edinburg,Investigation,Other,3
2013,Live Oak,11-Edinburg,Family Preservation,Other,2
2013,Llano,7-Austin,Investigation,Family/Kinship Foster Home,13
2013,Llano,7-Austin,Investigation,Non-Relative Foster Home,4
2013,Llano,7-Austin,Investigation,Other,4
2013,Lubbock,1-Lubbock,Investigation,Emergency Shelter,43
2013,Lubbock,1-Lubbock,Investigation,Family/Kinship Foster Home,83
2013,Lubbock,1-Lubbock,Investigation,GRO/RTC,10
2013,Lubbock,1-Lubbock,Investigation,Non-Relative Foster Home,66
2013,Lubbock,1-Lubbock,Investigation,Other,53
2013,Lubbock,1-Lubbock,Investigation,GRO/RTC,3
2013,Lubbock,1-Lubbock,Family Preservation,Emergency Shelter,9
2013,Lubbock,1-Lubbock,Family Preservation,Family/Kinship Foster Home,27
2013,Lubbock,1-Lubbock,Family Preservation,Non-Relative Foster Home,16
2013,Lubbock,1-Lubbock,Family Preservation,Other,17
2013,Lynn,1-Lubbock,Investigation,Family/Kinship Foster Home,1
2013,Lynn,1-Lubbock,Investigation,Non-Relative Foster Home,3
2013,Madison,7-Austin,Investigation,Emergency Shelter,3
2013,Madison,7-Austin,Investigation,Family/Kinship Foster Home,6
2013,Madison,7-Austin,Investigation,Other,1
2013,Madison,7-Austin,Family Preservation,Family/Kinship Foster Home,3
2013,Marion,4-Tyler,Investigation,Family/Kinship Foster Home,1
2013,Marion,4-Tyler,Investigation,GRO/RTC,3
2013,Marion,4-Tyler,Investigation,Non-Relative Foster Home,8
2013,Marion,4-Tyler,Investigation,Other,3
2013,Marion,4-Tyler,Family Preservation,Emergency Shelter,1
2013,Martin,9-Midland,Family Preservation,Family/Kinship Foster Home,1
2013,Matagorda,6-Houston,Investigation,Emergency Shelter,1
2013,Matagorda,6-Houston,Investigation,Family/Kinship Foster Home,2
2013,Matagorda,6-Houston,Investigation,Non-Relative Foster Home,9
2013,Matagorda,6-Houston,Investigation,Other,3
2013,Matagorda,6-Houston,Family Preservation,Family/Kinship Foster Home,2
2013,Matagorda,6-Houston,Family Preservation,Other,1
2013,Maverick,8-San Antonio,Investigation,Non-Relative Foster Home,2
2013,Maverick,8-San Antonio,Investigation,Other,4
2013,Maverick,8-San Antonio,Family Preservation,Emergency Shelter,5
2013,McCulloch,9-Midland,Investigation,Other,1
2013,McCulloch,9-Midland,Family Preservation,Family/Kinship Foster Home,4
2013,McCulloch,9-Midland,Family Preservation,Non-Relative Foster Home,6
2013,McLennan,7-Austin,Investigation,Emergency Shelter,6
2013,McLennan,7-Austin,Investigation,Family/Kinship Foster Home,75
2013,McLennan,7-Austin,Investigation,GRO/RTC,2
2013,McLennan,7-Austin,Investigation,Non-Relative Foster Home,59
2013,McLennan,7-Austin,Investigation,Other,35
2013,McLennan,7-Austin,Investigation,GRO/RTC,1
2013,McLennan,7-Austin,Family Preservation,Emergency Shelter,1
2013,McLennan,7-Austin,Family Preservation,Family/Kinship Foster Home,15
2013,McLennan,7-Austin,Family Preservation,Non-Relative Foster Home,17
2013,McLennan,7-Austin,Family Preservation,Other,6
2013,Medina,8-San Antonio,Investigation,Emergency Shelter,6
2013,Medina,8-San Antonio,Investigation,Family/Kinship Foster Home,18
2013,Medina,8-San Antonio,Investigation,Non-Relative Foster Home,15
2013,Medina,8-San Antonio,Investigation,Other,11
2013,Medina,8-San Antonio,Investigation,GRO/RTC,1
2013,Medina,8-San Antonio,Family Preservation,Emergency Shelter,3
2013,Medina,8-San Antonio,Family Preservation,Family/Kinship Foster Home,11
